tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,dispatch_submit_time_ms,dispatch_collect_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,worker_encode_time_ms_sum,worker_encode_time_ms_max,worker_materialize_time_ms_sum,worker_materialize_time_ms_max,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,256,0.0,0.034,79.188,79.222,0.0,73.048,73.048,0.834,0.834,79.222,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,512,0.0,0.032,72.627,72.659,0.0,66.357,66.357,0.815,0.815,72.659,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,1024,0.0,0.03,77.097,77.127,0.0,70.312,70.312,1.421,1.421,77.127,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,2048,0.0,0.045,74.052,74.097,0.0,66.9,66.9,1.531,1.531,74.097,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,4096,0.0,0.029,80.222,80.251,0.0,71.902,71.902,1.999,1.999,80.251,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,1,65536,8192,0.0,0.033,81.047,81.08,0.0,70.465,70.465,2.492,2.492,81.08,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,32,0.0,0.063,21.743,21.806,0.436,72.117,19.085,0.977,0.254,22.242,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,64,0.0,0.062,26.426,26.488,0.468,76.423,24.105,1.004,0.269,26.956,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,128,0.0,0.084,21.997,22.081,0.484,72.653,19.654,1.073,0.303,22.565,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,256,0.0,0.054,34.232,34.286,0.82,83.184,31.078,1.252,0.397,35.106,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,512,0.0,0.487,27.397,27.884,1.044,84.08,23.66,1.557,0.436,28.928,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,1024,0.0,0.062,25.141,25.204,1.619,80.248,22.0,2.032,0.662,26.823,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,2048,0.0,0.068,25.291,25.359,2.912,80.215,21.209,2.988,0.926,28.271,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,4096,0.0,0.067,32.873,32.94,5.646,92.928,26.467,5.796,1.77,38.586,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,4,16384,8192,0.0,0.061,39.943,40.004,11.669,104.362,30.461,9.809,2.96,51.673,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,4
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,32,0.0,11.077,11.57,22.647,0.405,73.439,9.834,1.049,0.146,23.052,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,64,0.0,10.878,13.525,24.403,0.547,74.839,10.581,1.089,0.153,24.95,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,128,0.0,0.114,31.27,31.384,0.934,95.996,20.476,1.541,0.348,32.318,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,256,0.0,0.121,26.157,26.277,1.499,79.3,12.496,1.483,0.229,27.776,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,512,0.0,0.115,26.004,26.119,2.122,80.065,13.127,1.827,0.261,28.241,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,1024,0.0,0.122,27.125,27.247,4.49,77.619,10.396,2.54,0.386,31.737,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,2048,0.0,0.171,33.399,33.57,7.337,96.968,14.656,5.017,0.866,40.907,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,8,8192,4096,0.0,0.123,42.618,42.74,13.553,120.812,18.743,10.124,1.571,56.293,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,32,0.0,0.217,20.336,20.553,1.047,69.586,4.775,1.186,0.081,21.6,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,64,0.0,0.234,25.062,25.296,1.103,74.392,7.259,1.326,0.109,26.399,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,128,0.0,0.24,23.456,23.696,1.657,75.195,5.759,1.552,0.117,25.353,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,256,0.0,0.206,300.165,300.371,3.208,74.591,5.041,1.942,0.137,303.579,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,512,0.0,0.846,25.618,26.464,4.831,82.103,7.564,2.799,0.227,31.295,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,1024,0.0,0.507,34.34,34.847,12.878,110.018,14.932,4.81,0.489,47.725,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,16,4096,2048,0.0,0.235,38.551,38.786,15.434,110.782,10.206,7.335,0.56,54.22,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,32,0.0,0.401,21.058,21.459,1.532,69.431,2.307,1.471,0.049,22.991,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,64,0.0,0.379,22.397,22.776,1.899,71.817,3.476,1.789,0.106,24.675,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,128,0.0,0.739,21.819,22.559,2.853,71.623,2.362,2.042,0.067,25.412,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,256,0.0,0.404,24.635,25.039,4.68,77.016,4.153,2.878,0.109,29.719,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,512,0.0,0.372,31.171,31.543,8.625,90.352,2.98,4.569,0.185,40.168,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,8,32,2048,1024,0.0,0.394,34.033,34.426,15.193,104.679,3.561,7.691,0.273,49.619,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,32,0.0,0.091,80.969,81.06,0.0,74.12,74.12,0.858,0.858,81.06,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,64,0.0,0.056,76.671,76.727,0.0,69.708,69.708,0.867,0.867,76.727,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,128,0.0,0.055,75.234,75.288,0.0,68.674,68.674,0.799,0.799,75.288,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,256,0.0,0.042,74.268,74.31,0.0,67.276,67.276,0.879,0.879,74.31,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,512,0.0,0.04,76.931,76.97,0.0,70.214,70.214,1.341,1.341,76.97,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,1024,0.0,0.035,80.921,80.956,0.0,74.179,74.179,1.383,1.383,80.956,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,2048,0.0,0.036,73.994,74.03,0.0,66.829,66.829,1.535,1.535,74.03,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,4096,0.0,0.033,74.164,74.196,0.0,65.762,65.762,1.899,1.899,74.196,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,1,65536,8192,0.0,0.037,76.465,76.502,0.0,66.354,66.354,2.933,2.933,76.502,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,32,0.0,4.595,18.382,22.978,0.684,70.926,9.379,1.049,0.139,23.662,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,64,0.0,0.298,28.291,28.589,0.715,81.21,17.548,1.099,0.163,29.304,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,128,0.0,0.173,26.362,26.535,1.278,79.079,13.68,1.207,0.192,27.813,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,256,0.0,0.232,21.209,21.441,1.734,70.49,9.336,1.332,0.177,23.175,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,512,0.0,0.113,22.639,22.752,2.252,72.979,10.127,1.752,0.276,25.004,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,1024,0.0,0.109,27.247,27.356,3.805,84.198,13.72,2.801,0.433,31.161,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,2048,0.0,0.124,41.479,41.602,7.75,102.252,22.823,5.316,0.818,49.352,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,8,8192,4096,0.0,0.185,39.407,39.592,13.895,109.319,16.495,9.896,1.431,53.487,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,32,0.0,22.628,9.727,32.355,0.916,68.464,4.602,1.211,0.081,33.271,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,64,0.0,4.346,17.644,21.99,1.114,70.618,5.221,1.329,0.096,23.104,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,128,0.0,0.447,23.624,24.071,1.277,74.786,7.013,1.61,0.167,25.348,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,256,0.0,0.171,26.288,26.46,2.395,76.813,5.883,1.987,0.138,28.855,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,64k,65536,16,16,4096,512,0.0,0.373,24.442,24.815,6.102,78.108,5.258,2.761,0.192,30.917,104.808,102.941,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,37465,e307449f85db241feb84fc8fdf31b3f74ab8ef6b861e99058875e3d2c7308e23,True,False,,,,valid,16
